RecordNumber,EventRecordId,TimeCreated,EventId,Level,Provider,Channel,ProcessId,ThreadId,Computer,ChunkNumber,UserId,MapDescription,UserName,RemoteHost,PayloadData1,PayloadData2,PayloadData3,PayloadData4,PayloadData5,PayloadData6,ExecutableInfo,HiddenRecord,SourceFile,Keywords,ExtraDataOffset,Payload
55,2381,2025-01-03 21:05:18.7505860,1040,Info,MsiInstaller,Application,8292,0,WinDev2401Eval,0,S-1-5-21-1837475949-2032650698-3025450431-1000,Installer Started,,,,,,,,,C:\ProgramData\Package Cache\{5904914B-9FC8-44C2-AE48-5C7F30A603EC}v14.40.33816\packages\vcRuntimeAdditional_amd64\vc_runtimeAdditional_x64.msi,False,C:\Users\Inferno\Desktop\al_evtx\al_Application.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""C:\\ProgramData\\Package Cache\\{5904914B-9FC8-44C2-AE48-5C7F30A603EC}v14.40.33816\\packages\\vcRuntimeAdditional_amd64\\vc_runtimeAdditional_x64.msi, 8204, (NULL), (NULL), (NULL), (NULL)"",""Binary"":""""}}"
56,2382,2025-01-03 21:05:18.7331199,10001,Info,Microsoft-Windows-RestartManager,Application,8292,3464,WinDev2401Eval,0,S-1-5-21-1837475949-2032650698-3025450431-1000,,,,,,,,,,,False,C:\Users\Inferno\Desktop\al_evtx\al_Application.evtx,Classic,0,"{""UserData"":{""RmSessionEvent"":{""RmSessionId"":""0"",""UTCStartTime"":""2025-01-03 21:05:16.0285030""}}}"
57,2383,2025-01-03 21:05:18.7346374,10001,Info,Microsoft-Windows-RestartManager,Application,8292,3464,WinDev2401Eval,0,S-1-5-21-1837475949-2032650698-3025450431-1000,,,,,,,,,,,False,C:\Users\Inferno\Desktop\al_evtx\al_Application.evtx,Classic,0,"{""UserData"":{""RmSessionEvent"":{""RmSessionId"":""0"",""UTCStartTime"":""2025-01-03 21:05:16.2145663""}}}"
58,2384,2025-01-03 21:05:18.7403994,10001,Info,Microsoft-Windows-RestartManager,Application,8204,2612,WinDev2401Eval,0,S-1-5-21-1837475949-2032650698-3025450431-1000,,,,,,,,,,,False,C:\Users\Inferno\Desktop\al_evtx\al_Application.evtx,Classic,0,"{""UserData"":{""RmSessionEvent"":{""RmSessionId"":""1"",""UTCStartTime"":""2025-01-03 21:05:16.1801498""}}}"
59,2385,2025-01-03 21:05:18.7413485,10001,Info,Microsoft-Windows-RestartManager,Application,8204,2612,WinDev2401Eval,0,S-1-5-21-1837475949-2032650698-3025450431-1000,,,,,,,,,,,False,C:\Users\Inferno\Desktop\al_evtx\al_Application.evtx,Classic,0,"{""UserData"":{""RmSessionEvent"":{""RmSessionId"":""1"",""UTCStartTime"":""2025-01-03 21:05:16.2715187""}}}"
60,2386,2025-01-03 21:05:18.7736793,10000,Info,Microsoft-Windows-RestartManager,Application,8292,1012,WinDev2401Eval,0,S-1-5-21-1837475949-2032650698-3025450431-1000,,,,,,,,,,,False,C:\Users\Inferno\Desktop\al_evtx\al_Application.evtx,Classic,0,"{""UserData"":{""RmSessionEvent"":{""RmSessionId"":""0"",""UTCStartTime"":""2025-01-03 21:05:18.7661782""}}}"
61,2387,2025-01-03 21:05:18.8564665,10000,Info,Microsoft-Windows-RestartManager,Application,8292,10048,WinDev2401Eval,0,S-1-5-21-1837475949-2032650698-3025450431-1000,,,,,,,,,,,False,C:\Users\Inferno\Desktop\al_evtx\al_Application.evtx,Classic,0,"{""UserData"":{""RmSessionEvent"":{""RmSessionId"":""0"",""UTCStartTime"":""2025-01-03 21:05:18.8479815""}}}"
62,2388,2025-01-03 21:05:19.2054501,11707,Info,MsiInstaller,Application,8292,0,WinDev2401Eval,0,S-1-5-21-1837475949-2032650698-3025450431-1000,Installation completed successfully,,,"Product: Microsoft Visual C++ 2022 X64 Additional Runtime - 14.40.33816 -- Installation completed successfully., (NULL), (NULL), (NULL), (NULL), (NULL)",,,,,,,False,C:\Users\Inferno\Desktop\al_evtx\al_Application.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""Product: Microsoft Visual C++ 2022 X64 Additional Runtime - 14.40.33816 -- Installation completed successfully., (NULL), (NULL), (NULL), (NULL), (NULL)"",""Binary"":""7B-35-39-30-34-39-31-34-42-2D-39-46-43-38-2D-34-34-43-32-2D-41-45-34-38-2D-35-43-37-46-33-30-41-36-30-33-45-43-7D""}}"
63,2389,2025-01-03 21:05:19.2056336,1033,Info,MsiInstaller,Application,8292,0,WinDev2401Eval,0,S-1-5-21-1837475949-2032650698-3025450431-1000,A program was installed,,,"Name, Version, Lang, Status, Manufacturer: Microsoft Visual C++ 2022 X64 Additional Runtime - 14.40.33816, 14.40.33816, 1033, 0, Microsoft Corporation, (NULL)",,,,,,,False,C:\Users\Inferno\Desktop\al_evtx\al_Application.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""Microsoft Visual C++ 2022 X64 Additional Runtime - 14.40.33816, 14.40.33816, 1033, 0, Microsoft Corporation, (NULL)"",""Binary"":""7B-35-39-30-34-39-31-34-42-2D-39-46-43-38-2D-34-34-43-32-2D-41-45-34-38-2D-35-43-37-46-33-30-41-36-30-33-45-43-7D-30-30-30-30-31-36-38-66-30-34-36-64-32-36-32-66-33-62-66-38-65-32-62-34-35-66-33-31-62-62-38-65-63-37-63-30-30-30-30-30-30-39-30-34""}}"
64,2390,2025-01-03 21:05:19.2130286,1042,Info,MsiInstaller,Application,8292,0,WinDev2401Eval,0,S-1-5-18,Installer Exited,,,,,,,,,C:\ProgramData\Package Cache\{5904914B-9FC8-44C2-AE48-5C7F30A603EC}v14.40.33816\packages\vcRuntimeAdditional_amd64\vc_runtimeAdditional_x64.msi,False,C:\Users\Inferno\Desktop\al_evtx\al_Application.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""C:\\ProgramData\\Package Cache\\{5904914B-9FC8-44C2-AE48-5C7F30A603EC}v14.40.33816\\packages\\vcRuntimeAdditional_amd64\\vc_runtimeAdditional_x64.msi, 8204, (NULL), (NULL), (NULL), (NULL)"",""Binary"":""""}}"
65,2391,2025-01-03 21:05:19.2086790,10001,Info,Microsoft-Windows-RestartManager,Application,8292,3464,WinDev2401Eval,0,S-1-5-21-1837475949-2032650698-3025450431-1000,,,,,,,,,,,False,C:\Users\Inferno\Desktop\al_evtx\al_Application.evtx,Classic,0,"{""UserData"":{""RmSessionEvent"":{""RmSessionId"":""0"",""UTCStartTime"":""2025-01-03 21:05:18.7661782""}}}"
66,2392,2025-01-03 21:05:19.2101566,10001,Info,Microsoft-Windows-RestartManager,Application,8292,3464,WinDev2401Eval,0,S-1-5-21-1837475949-2032650698-3025450431-1000,,,,,,,,,,,False,C:\Users\Inferno\Desktop\al_evtx\al_Application.evtx,Classic,0,"{""UserData"":{""RmSessionEvent"":{""RmSessionId"":""0"",""UTCStartTime"":""2025-01-03 21:05:18.8479815""}}}"
67,2393,2025-01-03 21:06:08.5924793,6000,Info,Microsoft-Windows-Winlogon,Application,720,0,WinDev2401Eval,0,,,,,,,,,,,,False,C:\Users\Inferno\Desktop\al_evtx\al_Application.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""WSearch"",""Binary"":""D9-06-00-00""}}"
68,2394,2025-01-03 21:06:08.6244487,6000,Info,Microsoft-Windows-Winlogon,Application,720,0,WinDev2401Eval,0,,,,,,,,,,,,False,C:\Users\Inferno\Desktop\al_evtx\al_Application.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""SessionEnv"",""Binary"":""D9-06-00-00""}}"
69,2395,2025-01-03 21:06:09.6686321,903,LogAlways,Microsoft-Windows-Security-SPP,Application,3820,0,WinDev2401Eval,0,,,,,,,,,,,,False,C:\Users\Inferno\Desktop\al_evtx\al_Application.evtx,0x80000000000000,0,"{""EventData"":{""Data"":"""",""Binary"":""""}}"
70,2396,2025-01-03 21:06:09.6701115,13,Error,VSS,Application,3220,0,WinDev2401Eval,0,,,,,,,,,,,,False,C:\Users\Inferno\Desktop\al_evtx\al_Application.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""{4e14fba2-2e22-11d1-9964-00c04fbbb345}, CEventSystem, 0x8007045b, A system shutdown is in progress.\n"",""Binary"":""2D-20-43-6F-64-65-3A-20-57-52-54-57-52-54-49-43-30-30-30-30-34-39-32-33-2D-20-43-61-6C-6C-3A-20-57-52-54-57-52-54-49-43-30-30-30-30-34-39-31-36-2D-20-50-49-44-3A-20-20-30-30-30-30-33-32-32-30-2D-20-54-49-44-3A-20-20-30-30-30-30-33-36-36-34-2D-20-43-4D-44-3A-20-20-22-43-3A-5C-50-72-6F-67-72-61-6D-20-46-69-6C-65-73-5C-4D-69-63-72-6F-73-6F-66-74-20-53-51-4C-20-53-65-72-76-65-72-5C-39-30-5C-53-68-61-72-65-64-5C-73-71-6C-77-72-69-74-65-72-2E-65-78-65-22-20-2D-20-55-73-65-72-3A-20-4E-61-6D-65-3A-20-4E-54-20-41-55-54-48-4F-52-49-54-59-5C-53-59-53-54-45-4D-2C-20-53-49-44-3A-53-2D-31-2D-35-2D-31-38-20""}}"
71,2397,2025-01-03 21:06:09.6730800,1532,Info,Microsoft-Windows-User Profiles Service,Application,1744,1844,WinDev2401Eval,0,S-1-5-18,,,,,,,,,,,False,C:\Users\Inferno\Desktop\al_evtx\al_Application.evtx,Classic,0,"{""EventData"":""""}"
72,2398,2025-01-03 21:06:09.7539398,1001,Info,Windows Error Reporting,Application,4820,8996,WinDev2401Eval,0,S-1-5-18,Application Crash,,,,,,,,,,False,C:\Users\Inferno\Desktop\al_evtx\al_Application.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""Bucket""},{""@Name"":""BucketType"",""#text"":""0""},{""@Name"":""EventName"",""#text"":""StoreAgentDownloadFailure1""},{""@Name"":""Response"",""#text"":""Not available""},{""@Name"":""CabId"",""#text"":""0""},{""@Name"":""P1"",""#text"":""Update;ScanForUpdates""},{""@Name"":""P2"",""#text"":""8024001e""},{""@Name"":""P3"",""#text"":""22621""},{""@Name"":""P4"",""#text"":""3737""},{""@Name"":""P5"",""#text"":""Windows.Desktop""},{""@Name"":""P6"",""#text"":""V""},{""@Name"":""P7""},{""@Name"":""P8""},{""@Name"":""P9""},{""@Name"":""P10""},{""@Name"":""AttachedFiles""},{""@Name"":""StorePath"",""#text"":""\\\\?\\C:\\ProgramData\\Microsoft\\Windows\\WER\\ReportQueue\\NonCritical_Update;ScanForUp_9dfd08b2e753fe789b39b44cba3bf5b86cd7d7_00000000_fb29a0b1-c2d6-40c8-b197-50163e39dded""},{""@Name"":""AnalysisSymbol""},{""@Name"":""Rechecking"",""#text"":""0""},{""@Name"":""ReportId"",""#text"":""fb29a0b1-c2d6-40c8-b197-50163e39dded""},{""@Name"":""ReportStatus"",""#text"":""4""},{""@Name"":""HashedBucket""},{""@Name"":""CabGuid"",""#text"":""0""}]}}"
73,2399,2025-01-03 21:06:21.0828925,4625,Info,Microsoft-Windows-EventSystem,Application,1752,0,WinDev2401Eval,0,,,,,,,,,,,,False,C:\Users\Inferno\Desktop\al_evtx\al_Application.evtx,0x80000000000000,0,"{""EventData"":{""Data"":[{""@Name"":""param1"",""#text"":""86400""},{""@Name"":""param2"",""#text"":""SuppressDuplicateDuration""},{""@Name"":""param3"",""#text"":""Software\\Microsoft\\EventSystem\\EventLog""}]}}"
74,2400,2025-01-03 21:06:21.6831094,900,Info,Microsoft-Windows-Security-SPP,Application,3772,0,WinDev2401Eval,0,,,,,,,,,,,,False,C:\Users\Inferno\Desktop\al_evtx\al_Application.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""TriggerStarted:6"",""Binary"":""""}}"
75,2401,2025-01-03 21:06:21.7463994,16394,Info,Microsoft-Windows-Security-SPP,Application,3772,0,WinDev2401Eval,0,,,,,,,,,,,,False,C:\Users\Inferno\Desktop\al_evtx\al_Application.evtx,0x80000000000000,0,"{""EventData"":{""Data"":"""",""Binary"":""""}}"
76,2402,2025-01-03 21:06:21.7705583,1066,Info,Microsoft-Windows-Security-SPP,Application,3772,0,WinDev2401Eval,0,,,,,,,,,,,,False,C:\Users\Inferno\Desktop\al_evtx\al_Application.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""C:\\Windows\\system32\\sppwinob.dll, msft:spp/windowsfunctionality/agent/7.0, 0x00000000, 0x00000000\nC:\\Windows\\system32\\sppobjs.dll, msft:rm/algorithm/inherited/1.0, 0x00000000, 0x00000000\nC:\\Windows\\system32\\sppobjs.dll, msft:rm/algorithm/phone/1.0, 0x00000000, 0x00000000\nC:\\Windows\\system32\\sppobjs.dll, msft:rm/algorithm/pkey/detect, 0x00000000, 0x00000000\nC:\\Windows\\system32\\sppobjs.dll, msft:spp/ActionScheduler/1.0, 0x00000000, 0x00000000\nC:\\Windows\\system32\\sppobjs.dll, msft:spp/TaskScheduler/1.0, 0x00000000, 0x00000000\nC:\\Windows\\system32\\sppobjs.dll, msft:spp/statecollector/pkey, 0x00000000, 0x00000000\nC:\\Windows\\system32\\sppobjs.dll, msft:spp/volume/services/kms/1.0, 0x00000000, 0x00000000\nC:\\Windows\\system32\\sppobjs.dll, msft:spp/volume/services/kms/activationinfo/1.0, 0x00000000, 0x00000000\n"",""Binary"":""""}}"
77,2403,2025-01-03 21:06:21.0808937,1531,Info,Microsoft-Windows-User Profiles Service,Application,1728,1880,WinDev2401Eval,0,S-1-5-18,,,,,,,,,,,False,C:\Users\Inferno\Desktop\al_evtx\al_Application.evtx,Classic,0,"{""EventData"":""""}"
78,2404,2025-01-03 21:06:21.6106516,5615,Info,Microsoft-Windows-WMI,Application,3252,3644,WinDev2401Eval,0,S-1-5-18,,,,,,,,,,,False,C:\Users\Inferno\Desktop\al_evtx\al_Application.evtx,Classic,0,"{""EventData"":""""}"
79,2405,2025-01-03 21:06:21.8287004,1003,Info,Microsoft-Windows-Security-SPP,Application,3772,0,WinDev2401Eval,0,,,,,,,,,,,,False,C:\Users\Inferno\Desktop\al_evtx\al_Application.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""55c92734-d682-4d71-983e-d6ec3f16059f, \n1: 3f4c0546-36c6-46a8-a37f-be13cdd0cf25, 1, 1 [(0 [0xC004E003, 0, 0], [( 9 0xC004FC07 90 0)( 1 0x00000000)(?)( 2 0x00000000 0 0 msft:rm/algorithm/hwid/4.0 0x00000000 0)(?)( 9 0xC004FC07 90 0)( 10 0x00000000 msft:rm/algorithm/flags/1.0)(?)])(1 )(2 )(3 [0x00000000, 0, 0], [( 6 0xC004F009 0 0)( 1 0x00000000)( 6 0xC004F009 0 0)(?)(?)(?)( 10 0x00000000 msft:rm/algorithm/flags/1.0)( 11 0x00000000 0xC004FC07)])]\n\n"",""Binary"":""""}}"
80,2406,2025-01-03 21:06:21.8471239,902,LogAlways,Microsoft-Windows-Security-SPP,Application,3772,0,WinDev2401Eval,0,,,,,,,,,,,,False,C:\Users\Inferno\Desktop\al_evtx\al_Application.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""10.0.22621.3672"",""Binary"":""""}}"
81,2407,2025-01-03 21:06:21.8755009,100,Info,WLMS,Application,3264,0,WinDev2401Eval,0,,,,,,,,,,,,False,C:\Users\Inferno\Desktop\al_evtx\al_Application.evtx,0x80000000000000,0,"{""EventData"":{""Data"":"""",""Binary"":""""}}"
82,2408,2025-01-03 21:06:21.7760132,5617,Info,Microsoft-Windows-WMI,Application,3252,3784,WinDev2401Eval,0,S-1-5-18,,,,,,,,,,,False,C:\Users\Inferno\Desktop\al_evtx\al_Application.evtx,Classic,0,"{""EventData"":""""}"
83,2409,2025-01-03 21:06:25.8141638,6003,Info,Microsoft-Windows-Winlogon,Application,740,0,WinDev2401Eval,0,,,,,,,,,,,,False,C:\Users\Inferno\Desktop\al_evtx\al_Application.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""SessionEnv"",""Binary"":""D9-06-00-00""}}"
84,2410,2025-01-03 21:06:25.8925237,6000,Info,Microsoft-Windows-Winlogon,Application,740,0,WinDev2401Eval,0,,,,,,,,,,,,False,C:\Users\Inferno\Desktop\al_evtx\al_Application.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""SessionEnv"",""Binary"":""D9-06-00-00""}}"
85,2411,2025-01-03 21:06:28.9766841,1003,Info,Microsoft-Windows-Search,Application,7576,0,WinDev2401Eval,0,,,,,,,,,,,,False,C:\Users\Inferno\Desktop\al_evtx\al_Application.evtx,0x80000000000000,0,"{""EventData"":{""Data"":{""@Name"":""ExtraInfo"",""#text"":"", ""}}}"
86,2412,2025-01-03 21:06:29.1178244,1001,Info,Windows Error Reporting,Application,4548,4552,WinDev2401Eval,0,S-1-5-18,Application Crash,,,,,,,,,1208936558285017704,False,C:\Users\Inferno\Desktop\al_evtx\al_Application.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""Bucket"",""#text"":""1208936558285017704""},{""@Name"":""BucketType"",""#text"":""5""},{""@Name"":""EventName"",""#text"":""StoreAgentDownloadFailure1""},{""@Name"":""Response"",""#text"":""Not available""},{""@Name"":""CabId"",""#text"":""0""},{""@Name"":""P1"",""#text"":""Update;ScanForUpdates""},{""@Name"":""P2"",""#text"":""8024001e""},{""@Name"":""P3"",""#text"":""22621""},{""@Name"":""P4"",""#text"":""3737""},{""@Name"":""P5"",""#text"":""Windows.Desktop""},{""@Name"":""P6"",""#text"":""V""},{""@Name"":""P7""},{""@Name"":""P8""},{""@Name"":""P9""},{""@Name"":""P10""},{""@Name"":""AttachedFiles"",""#text"":"", \\\\?\\C:\\ProgramData\\Microsoft\\Windows\\WER\\Temp\\WER.7655a0de-0eda-49fd-be4a-2ed4911798fc.tmp.WERInternalMetadata.xml""},{""@Name"":""StorePath"",""#text"":""\\\\?\\C:\\ProgramData\\Microsoft\\Windows\\WER\\ReportArchive\\NonCritical_Update;ScanForUp_9dfd08b2e753fe789b39b44cba3bf5b86cd7d7_00000000_fb29a0b1-c2d6-40c8-b197-50163e39dded""},{""@Name"":""AnalysisSymbol""},{""@Name"":""Rechecking"",""#text"":""0""},{""@Name"":""ReportId"",""#text"":""fb29a0b1-c2d6-40c8-b197-50163e39dded""},{""@Name"":""ReportStatus"",""#text"":""268435456""},{""@Name"":""HashedBucket"",""#text"":""0612e77535f9feb950c70165008fd268""},{""@Name"":""CabGuid"",""#text"":""0""}]}}"
87,2413,2025-01-03 21:06:30.1746263,1013,LogAlways,Microsoft-Windows-Security-SPP,Application,7172,0,WinDev2401Eval,0,,,,,,,,,,,,False,C:\Users\Inferno\Desktop\al_evtx\al_Application.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""3f4c0546-36c6-46a8-a37f-be13cdd0cf25"",""Binary"":""""}}"
88,2414,2025-01-03 21:06:30.2031156,1004,Info,Microsoft-Windows-Security-SPP,Application,3772,0,WinDev2401Eval,0,,,,,,,,,,,,False,C:\Users\Inferno\Desktop\al_evtx\al_Application.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""XrML 2.1 License - {msft:sl/EUL/ACTIVATED/PUBLIC}, 676c0003-cc12-44a9-821d-3047f9001c4a"",""Binary"":""""}}"
89,2415,2025-01-03 21:06:30.2035464,1004,Info,Microsoft-Windows-Security-SPP,Application,3772,0,WinDev2401Eval,0,,,,,,,,,,,,False,C:\Users\Inferno\Desktop\al_evtx\al_Application.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""XrML 2.1 License - {msft:sl/EUL/ACTIVATED/PRIVATE}, 7b404057-f538-44ac-8867-4a8b3047228a"",""Binary"":""""}}"
90,2416,2025-01-03 21:06:30.2213135,1067,Info,Microsoft-Windows-Security-SPP,Application,3772,0,WinDev2401Eval,0,,,,,,,,,,,,False,C:\Users\Inferno\Desktop\al_evtx\al_Application.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""0x00000000, 3f4c0546-36c6-46a8-a37f-be13cdd0cf25, SL_ACTIVATION_VALIDATION_IN_PROGRESS"",""Binary"":""01-00-00-00""}}"
91,2417,2025-01-03 21:06:31.6457302,20488,Info,Microsoft-Windows-Security-SPP,Application,3772,0,WinDev2401Eval,0,,,,,,,,,,,,False,C:\Users\Inferno\Desktop\al_evtx\al_Application.evtx,0x80000000000000,0,"{""EventData"":{""Data"":"""",""Binary"":""""}}"
92,2418,2025-01-03 21:06:33.0919597,20481,Info,Microsoft-Windows-Security-SPP,Application,4508,0,WinDev2401Eval,0,,,,,,,,,,,,False,C:\Users\Inferno\Desktop\al_evtx\al_Application.evtx,0x80000000000000,0,"{""EventData"":{""Data"":"""",""Binary"":""""}}"
93,2419,2025-01-03 21:06:33.2612934,20482,Info,Microsoft-Windows-Security-SPP,Application,4508,0,WinDev2401Eval,0,,,,,,,,,,,,False,C:\Users\Inferno\Desktop\al_evtx\al_Application.evtx,0x80000000000000,0,"{""EventData"":{""Data"":"""",""Binary"":""""}}"
94,2420,2025-01-03 21:06:33.3975273,1034,Info,Microsoft-Windows-Security-SPP,Application,3772,0,WinDev2401Eval,0,,,,,,,,,,,,False,C:\Users\Inferno\Desktop\al_evtx\al_Application.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""Security-SPP-WriteWauMarker, 500"",""Binary"":""""}}"
95,2421,2025-01-03 21:06:33.4478677,20489,Info,Microsoft-Windows-Security-SPP,Application,3772,0,WinDev2401Eval,0,,,,,,,,,,,,False,C:\Users\Inferno\Desktop\al_evtx\al_Application.evtx,0x80000000000000,0,"{""EventData"":{""Data"":"""",""Binary"":""""}}"
96,2422,2025-01-03 21:06:34.6058185,12305,Info,Microsoft-Windows-Security-SPP,Application,3772,0,WinDev2401Eval,0,,,,,,,,,,,,False,C:\Users\Inferno\Desktop\al_evtx\al_Application.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""55c92734-d682-4d71-983e-d6ec3f16059f"",""Binary"":""""}}"
97,2423,2025-01-03 21:06:34.6066918,12304,Info,Microsoft-Windows-Security-SPP,Application,7172,0,WinDev2401Eval,0,,,,,,,,,,,,False,C:\Users\Inferno\Desktop\al_evtx\al_Application.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""{99d92734-d682-4d71-983e-d6ec3f16059f}"",""Binary"":""""}}"
98,2424,2025-01-03 21:06:35.7108901,12311,Info,Microsoft-Windows-Security-SPP,Application,7172,0,WinDev2401Eval,0,,,,,,,,,,,,False,C:\Users\Inferno\Desktop\al_evtx\al_Application.evtx,0x80000000000000,0,"{""EventData"":{""Data"":"""",""Binary"":""""}}"
99,2425,2025-01-03 21:06:36.1895636,1034,Info,Microsoft-Windows-Security-SPP,Application,3772,0,WinDev2401Eval,0,,,,,,,,,,,,False,C:\Users\Inferno\Desktop\al_evtx\al_Application.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""Security-SPP-WriteWauMarker, 500"",""Binary"":""""}}"
100,2426,2025-01-03 21:06:36.2386641,1003,Info,Microsoft-Windows-Security-SPP,Application,3772,0,WinDev2401Eval,0,,,,,,,,,,,,False,C:\Users\Inferno\Desktop\al_evtx\al_Application.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""55c92734-d682-4d71-983e-d6ec3f16059f, \n1: 3f4c0546-36c6-46a8-a37f-be13cdd0cf25, 1, 1 [(0 [0xC004E003, 0, 0], [( 9 0xC004FC07 90 0)( 1 0x00000000)(?)( 2 0x00000000 0 0 msft:rm/algorithm/hwid/4.0 0x00000000 0)(?)( 9 0xC004FC07 90 0)( 10 0x00000000 msft:rm/algorithm/flags/1.0)(?)])(1 )(2 )(3 [0x00000000, 0, 0], [( 6 0xC004F009 0 0)( 1 0x00000000)( 6 0xC004F009 0 0)(?)(?)(?)( 10 0x00000000 msft:rm/algorithm/flags/1.0)( 11 0x00000000 0xC004FC07)])]\n\n"",""Binary"":""""}}"
101,2427,2025-01-03 21:06:36.2770885,1003,Info,Microsoft-Windows-Security-SPP,Application,3772,0,WinDev2401Eval,0,,,,,,,,,,,,False,C:\Users\Inferno\Desktop\al_evtx\al_Application.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""55c92734-d682-4d71-983e-d6ec3f16059f, \n1: 3f4c0546-36c6-46a8-a37f-be13cdd0cf25, 1, 1 [(0 [0xC004E003, 0, 0], [( 9 0xC004FC07 90 0)( 1 0x00000000)(?)( 2 0x00000000 0 0 msft:rm/algorithm/hwid/4.0 0x00000000 0)(?)( 9 0xC004FC07 90 0)( 10 0x00000000 msft:rm/algorithm/flags/1.0)(?)])(1 )(2 )(3 [0x00000000, 0, 0], [( 6 0xC004F009 0 0)( 1 0x00000000)( 6 0xC004F009 0 0)(?)(?)(?)( 10 0x00000000 msft:rm/algorithm/flags/1.0)( 11 0x00000000 0xC004FC07)])]\n\n"",""Binary"":""""}}"
102,2428,2025-01-03 21:06:36.2904353,8197,Info,Microsoft-Windows-Security-SPP,Application,5956,0,WinDev2401Eval,0,,,,,,,,,,,,False,C:\Users\Inferno\Desktop\al_evtx\al_Application.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""RuleId=8244d55f-dcd7-4010-8151-2a5af187b1ed;Action=NotifyUser;AppId=55c92734-d682-4d71-983e-d6ec3f16059f;SkuId=3f4c0546-36c6-46a8-a37f-be13cdd0cf25;NotificationInterval=240;Trigger=UserLogon;SessionId=1"",""Binary"":""""}}"
103,2429,2025-01-03 21:06:52.4162757,4097,Info,Microsoft-Windows-CAPI2,Application,2432,4760,WinDev2401Eval,0,,,,,,,,,,,,False,C:\Users\Inferno\Desktop\al_evtx\al_Application.evtx,"Audit success, classic",0,"{""EventData"":{""Data"":""CN=GlobalSign Root CA, OU=Root CA, O=GlobalSign nv-sa, C=BE, B1BC968BD4F49D622AA89A81F2150152A41D829C"",""Binary"":""""}}"
104,2430,2025-01-03 21:08:27.5086346,1,Info,SecurityCenter,Application,2400,0,WinDev2401Eval,0,,,,,,,,,,,,False,C:\Users\Inferno\Desktop\al_evtx\al_Application.evtx,0x80000000000000,0,"{""EventData"":{""Data"":"""",""Binary"":""""}}"
105,2431,2025-01-03 21:08:29.5206321,15,Info,SecurityCenter,Application,2400,0,WinDev2401Eval,0,,,,,,,,,,,,False,C:\Users\Inferno\Desktop\al_evtx\al_Application.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""Windows Defender, SECURITY_PRODUCT_STATE_ON"",""Binary"":""""}}"
106,2432,2025-01-03 21:12:33.5629942,4111,Info,Microsoft-Windows-CAPI2,Application,2432,8068,WinDev2401Eval,0,,,,,,,,,,,,False,C:\Users\Inferno\Desktop\al_evtx\al_Application.evtx,"Audit success, classic",0,"{""EventData"":{""Data"":""‎Tuesday, ‎May ‎14, ‎2024 8:23:18 AM"",""Binary"":""""}}"
107,2433,2025-01-03 21:12:52.0711358,8224,Info,VSS,Application,7840,0,WinDev2401Eval,0,,,,,,,,,,,,False,C:\Users\Inferno\Desktop\al_evtx\al_Application.evtx,0x80000000000000,0,"{""EventData"":{""Data"":"""",""Binary"":""2D-20-43-6F-64-65-3A-20-20-43-4F-52-53-56-43-43-30-30-30-30-30-37-37-32-2D-20-43-61-6C-6C-3A-20-20-43-4F-52-53-56-43-43-30-30-30-30-30-37-35-34-2D-20-50-49-44-3A-20-20-30-30-30-30-37-38-34-30-2D-20-54-49-44-3A-20-20-30-30-30-30-39-37-31-32-2D-20-43-4D-44-3A-20-20-43-3A-5C-57-69-6E-64-6F-77-73-5C-73-79-73-74-65-6D-33-32-5C-76-73-73-76-63-2E-65-78-65-20-20-20-2D-20-55-73-65-72-3A-20-4E-61-6D-65-3A-20-4E-54-20-41-55-54-48-4F-52-49-54-59-5C-53-59-53-54-45-4D-2C-20-53-49-44-3A-53-2D-31-2D-35-2D-31-38-20""}}"
